brand,model,year,price,mileage,fuel_type,transmission,engine_capacity,body_type,location,condition,seller_type,color,features_count,vehicle_age,tax_era,brand_category,fuel_efficiency,is_popular_model,log_price,age_group,mileage_per_year,mileage_category,brand_age_interaction,is_premium_combo,engine_category,fuel_efficiency_enc,tax_era_enc,mileage_category_enc,engine_category_enc
BMW,318i,2012,1826504.0,236546,Diesel,Automatic,3500,Wagon,Ratnapura,Reconditioned,Individual,Silver,24,12,Low Tax Era,Luxury,Low,0,14.417914862689775,Old (8-12yr),19712.166666666668,Very High,12,0,Large,1,1,4,4
Toyota,Camry,2013,1415037.0,155992,Hybrid,Automatic,1000,Sedan,Kalutara,Used,Individual,White,7,11,Low Tax Era,Standard,High,0,14.162666943822558,Old (8-12yr),14181.09090909091,Very High,0,0,Small,3,1,4,2
Mazda,Atenza,2014,1170463.0,192099,Petrol,Manual,1800,Coupe,Gampaha,Used,Individual,White,23,10,Low Tax Era,Standard,Low,0,13.972910809352982,Old (8-12yr),19209.9,Very High,0,0,Medium,1,1,4,3
Toyota,Axio,2015,1497812.0,115166,Petrol,Automatic,1300,Sedan,Batticaloa,Used,Individual,White,5,9,Low Tax Era,Standard,Medium,1,14.219516602156187,Old (8-12yr),12796.222222222223,High,0,0,Small,2,1,3,2
KIA,Rio,2017,2032791.0,73289,Hybrid,Automatic,1500,Van,Colombo,Used,Individual,Black,19,7,Medium Tax Era,Standard,High,0,14.524920775521867,Mid (4-7yr),10469.857142857143,Medium,0,0,Small,3,2,2,2
Honda,Accord,2016,1545032.0,68016,Petrol,Automatic,1500,SUV,Anuradhapura,Used,Dealer,White,7,8,Medium Tax Era,Standard,Low,0,14.25055582730918,Old (8-12yr),8502.0,Medium,0,0,Small,1,2,2,2
Honda,Freed,2016,2076018.0,104325,Hybrid,Automatic,1300,Van,Galle,Used,Individual,Grey,23,8,Medium Tax Era,Standard,High,0,14.545962675441835,Old (8-12yr),13040.625,High,0,0,Small,3,2,3,2
Suzuki,Ertiga,2015,1002251.0,41832,Petrol,Automatic,1800,Van,Colombo,Used,Dealer,White,24,9,Low Tax Era,Standard,Low,0,13.817760026012865,Old (8-12yr),4648.0,Low,0,0,Medium,1,1,1,3
Suzuki,Every,2015,1141323.0,73649,Hybrid,Automatic,1800,Van,Anuradhapura,Used,Individual,Black,18,9,Low Tax Era,Standard,High,0,13.94769954997213,Old (8-12yr),8183.222222222223,Medium,0,0,Medium,3,1,2,3
Toyota,CH-R,2013,1155287.0,153339,Petrol,Manual,1300,SUV,Colombo,Used,Dealer,White,19,11,Low Tax Era,Standard,Medium,0,13.959860221504675,Old (8-12yr),13939.90909090909,Very High,0,0,Small,2,1,4,2
Toyota,Vezel,2019,3239716.0,94399,Hybrid,Automatic,2000,SUV,Gampaha,Used,Individual,Black,20,5,Medium Tax Era,Standard,High,1,14.990996538274644,Mid (4-7yr),18879.8,Medium,0,0,Medium,3,2,2,3
Nissan,Leaf,2022,3326499.0,30919,Hybrid,Automatic,2000,Van,Negombo,Reconditioned,Individual,Blue,8,2,High Tax Era,Standard,High,0,15.017431258164079,New (0-3yr),15459.5,Low,0,0,Medium,3,3,1,3
Honda,Accord,2015,1551128.0,59171,Hybrid,Manual,1300,Sedan,Kalutara,Used,Dealer,Grey,10,9,Low Tax Era,Standard,High,0,14.254493610847067,Old (8-12yr),6574.555555555556,Medium,0,0,Small,3,1,2,2
Toyota,Aqua,2013,1081358.0,242842,Diesel,Automatic,1300,Hatchback,Anuradhapura,Used,Individual,White,9,11,Low Tax Era,Standard,Medium,1,13.89372914139587,Old (8-12yr),22076.545454545456,Very High,0,0,Small,2,1,4,2
Nissan,Leaf,2020,2958295.0,23884,Hybrid,Automatic,1500,Wagon,Colombo,Reconditioned,Dealer,Silver,22,4,High Tax Era,Standard,High,0,14.900123984859706,Mid (4-7yr),5971.0,Low,0,0,Small,3,3,1,2
Toyota,Vitz,2020,3490251.0,28965,Electric,Automatic,0,Hatchback,Anuradhapura,Used,Individual,White,9,4,High Tax Era,Standard,Very High,0,15.065484497875586,Mid (4-7yr),7241.25,Low,0,0,Micro,4,3,1,1
Honda,Insight,2017,1728723.0,46765,Diesel,Automatic,1500,Sedan,Gampaha,Used,Individual,Silver,5,7,Medium Tax Era,Standard,Low,0,14.362894122079387,Mid (4-7yr),6680.714285714285,Low,0,0,Small,1,2,1,2
Suzuki,Swift,2011,506316.0,168281,Petrol,Manual,1300,Hatchback,Ratnapura,Used,Dealer,White,12,13,Low Tax Era,Standard,Medium,1,13.134918234324982,Vintage (13+yr),12944.692307692309,Very High,0,0,Small,2,1,4,2
Toyota,CH-R,2020,3310090.0,47596,Petrol,Automatic,1500,SUV,Matara,Reconditioned,Individual,Silver,20,4,High Tax Era,Standard,Low,0,15.012486239422465,Mid (4-7yr),11899.0,Low,0,0,Small,1,3,1,2
Mazda,CX-3,2019,2136090.0,115726,Petrol,Automatic,1500,Hatchback,Colombo,Used,Individual,Green,11,5,Medium Tax Era,Standard,Low,0,14.574488081150996,Mid (4-7yr),23145.2,High,0,0,Small,1,2,3,2
Suzuki,Hustler,2020,2330404.0,36996,Hybrid,Automatic,2000,Coupe,Colombo,Reconditioned,Dealer,Black,21,4,High Tax Era,Standard,High,0,14.661552630179472,Mid (4-7yr),9249.0,Low,0,0,Medium,3,3,1,3
Suzuki,Swift,2018,1251737.0,115675,Petrol,Automatic,1000,Hatchback,Colombo,Used,Individual,White,10,6,Medium Tax Era,Standard,Medium,1,14.04004354356745,Mid (4-7yr),19279.166666666668,High,0,0,Small,2,2,3,2
Nissan,Caravan,2019,1582175.0,92201,Diesel,Manual,2000,Van,Gampaha,Used,Individual,Black,9,5,Medium Tax Era,Standard,Low,0,14.274311672702016,Mid (4-7yr),18440.2,Medium,0,0,Medium,1,2,2,3
Honda,Accord,2015,1408765.0,97757,Petrol,Manual,2000,Van,Colombo,Used,Individual,Brown,15,9,Low Tax Era,Standard,Low,0,14.158224701858138,Old (8-12yr),10861.888888888889,Medium,0,0,Medium,1,1,2,3
Toyota,Aqua,2013,1636684.0,213461,Hybrid,Automatic,1300,Hatchback,Colombo,Reconditioned,Dealer,White,16,11,Low Tax Era,Standard,High,1,14.308183412669184,Old (8-12yr),19405.545454545456,Very High,0,1,Small,3,1,4,2
Nissan,Tiida,2012,678170.0,139768,Diesel,Automatic,1500,Van,Negombo,Used,Dealer,White,5,12,Low Tax Era,Standard,Low,0,13.427154747511715,Old (8-12yr),11647.333333333334,High,0,0,Small,1,1,3,2
Honda,Insight,2016,1979503.0,72899,Hybrid,Automatic,1000,Coupe,Anuradhapura,Reconditioned,Individual,Black,9,8,Medium Tax Era,Standard,High,0,14.498356866238582,Old (8-12yr),9112.375,Medium,0,0,Small,3,2,2,2
KIA,Rio,2021,3316256.0,57703,Hybrid,Automatic,1000,Sedan,Negombo,Used,Dealer,White,13,3,High Tax Era,Standard,High,0,15.0143472952498,New (0-3yr),19234.333333333332,Medium,0,0,Small,3,3,2,2
KIA,Sportage,2008,500000.0,204724,Petrol,Automatic,2000,Wagon,Kurunegala,Used,Individual,Black,6,16,Low Tax Era,Standard,Low,0,13.122365377402328,Vintage (13+yr),12795.25,Very High,0,0,Medium,1,1,4,3
Suzuki,Ertiga,2016,1108770.0,54901,Hybrid,Manual,2000,Coupe,Colombo,Used,Dealer,White,9,8,Medium Tax Era,Standard,High,0,13.918762752674589,Old (8-12yr),6862.625,Medium,0,0,Medium,3,2,2,3
Hyundai,Tucson,2018,2123034.0,117395,Hybrid,Automatic,1000,SUV,Gampaha,Used,Individual,Gold,17,6,Medium Tax Era,Standard,High,0,14.568357226654069,Mid (4-7yr),19565.833333333332,High,0,0,Small,3,2,3,2
Toyota,Premio,2015,1800488.0,106617,Electric,Automatic,0,Sedan,Kandy,Reconditioned,Individual,Silver,13,9,Low Tax Era,Standard,Very High,0,14.403568852638353,Old (8-12yr),11846.333333333334,High,0,0,Micro,4,1,3,1
Honda,Vezel,2013,1240580.0,128582,Diesel,Automatic,1300,SUV,Gampaha,Used,Individual,Black,16,11,Low Tax Era,Standard,Medium,1,14.031090376233797,Old (8-12yr),11689.272727272728,High,0,0,Small,2,1,3,2
Toyota,Axio,2014,1326502.0,140481,Petrol,Automatic,1800,Sedan,Negombo,Used,Dealer,Blue,12,10,Low Tax Era,Standard,Low,1,14.098056714148026,Old (8-12yr),14048.1,High,0,0,Medium,1,1,3,3
Toyota,Camry,2017,2781060.0,57881,Hybrid,Automatic,1300,Sedan,Colombo,Reconditioned,Individual,Silver,14,7,Medium Tax Era,Standard,High,0,14.838343067531458,Mid (4-7yr),8268.714285714286,Medium,0,0,Small,3,2,2,2
Nissan,March,2012,670897.0,206525,Petrol,Automatic,660,Hatchback,Colombo,Used,Individual,White,8,12,Low Tax Era,Standard,Medium,0,13.416372392476331,Old (8-12yr),17210.416666666668,Very High,0,0,Micro,2,1,4,1
Mitsubishi,Montero,2016,1874168.0,78255,Hybrid,Automatic,1300,Wagon,Colombo,Used,Individual,White,11,8,Medium Tax Era,Standard,High,0,14.4436759191445,Old (8-12yr),9781.875,Medium,0,0,Small,3,2,2,2
Toyota,CH-R,2018,3078909.0,84420,Hybrid,Automatic,1800,SUV,Negombo,Used,Dealer,White,15,6,Medium Tax Era,Standard,High,0,14.940086196209856,Mid (4-7yr),14070.0,Medium,0,0,Medium,3,2,2,3
Mazda,CX-3,2018,2324093.0,90969,Hybrid,Automatic,2000,Coupe,Gampaha,Used,Dealer,Black,7,6,Medium Tax Era,Standard,High,0,14.658840843640263,Mid (4-7yr),15161.5,Medium,0,0,Medium,3,2,2,3
Suzuki,Wagon R,2009,500000.0,223532,Diesel,Manual,800,Hatchback,Negombo,Used,Individual,White,7,15,Low Tax Era,Standard,Medium,1,13.122365377402328,Vintage (13+yr),14902.133333333333,Very High,0,0,Small,2,1,4,2
Honda,Accord,2009,625236.0,129431,Petrol,Automatic,1300,Van,Colombo,Used,Individual,Blue,11,15,Low Tax Era,Standard,Medium,0,13.345886056840389,Vintage (13+yr),8628.733333333334,High,0,0,Small,2,1,3,2
Suzuki,Wagon R,2012,713373.0,199277,Hybrid,Automatic,800,Hatchback,Anuradhapura,Used,Dealer,Brown,10,12,Low Tax Era,Standard,High,1,13.477761106050748,Old (8-12yr),16606.416666666668,Very High,0,0,Small,3,1,4,2
Toyota,Axio,2009,728560.0,184405,Petrol,Automatic,1800,Sedan,Negombo,Used,Dealer,Black,17,15,Low Tax Era,Standard,Low,1,13.498826634811309,Vintage (13+yr),12293.666666666666,Very High,0,0,Medium,1,1,4,3
Honda,Freed,2015,1536349.0,90551,Petrol,Automatic,1500,Van,Gampaha,Used,Individual,White,18,9,Low Tax Era,Standard,Low,0,14.244920031315896,Old (8-12yr),10061.222222222223,Medium,0,0,Small,1,1,2,2
Honda,Grace,2016,1699691.0,88351,Petrol,Automatic,1300,Sedan,Colombo,Used,Dealer,White,18,8,Medium Tax Era,Standard,Medium,0,14.345957616141417,Old (8-12yr),11043.875,Medium,0,0,Small,2,2,2,2
Honda,Accord,2016,1867725.0,58226,Hybrid,Automatic,1000,Wagon,Negombo,Used,Dealer,Black,20,8,Medium Tax Era,Standard,High,0,14.44023220607004,Old (8-12yr),7278.25,Medium,0,0,Small,3,2,2,2
Suzuki,Alto,2016,1068936.0,58413,Petrol,Manual,800,Hatchback,Colombo,Used,Individual,White,23,8,Medium Tax Era,Standard,Medium,1,13.882175254687743,Old (8-12yr),7301.625,Medium,0,0,Small,2,2,2,2
Toyota,Camry,2018,2405225.0,57156,Petrol,Automatic,1800,Sedan,Colombo,Reconditioned,Individual,White,16,6,Medium Tax Era,Standard,Low,0,14.693154428000982,Mid (4-7yr),9526.0,Medium,0,0,Medium,1,2,2,3
Mazda,Mazda 3,2020,3157685.0,41898,Hybrid,Automatic,2000,Sedan,Kurunegala,Used,Individual,White,16,4,High Tax Era,Standard,High,0,14.965350038835233,Mid (4-7yr),10474.5,Low,0,0,Medium,3,3,1,3
Mazda,Demio,2014,1233465.0,215501,Diesel,Automatic,1800,Hatchback,Colombo,Used,Individual,Red,8,10,Low Tax Era,Standard,Low,0,14.025338650728935,Old (8-12yr),21550.1,Very High,0,0,Medium,1,1,4,3
Toyota,Aqua,2010,755258.0,147592,Petrol,Manual,1000,Hatchback,Kalutara,Reconditioned,Dealer,White,10,14,Low Tax Era,Standard,Medium,1,13.534816015761828,Vintage (13+yr),10542.285714285714,High,0,1,Small,2,1,3,2
Toyota,Vezel,2019,3766671.0,75447,Hybrid,Automatic,1800,SUV,Kurunegala,Used,Individual,Black,24,5,Medium Tax Era,Standard,High,1,15.14170241094266,Mid (4-7yr),15089.4,Medium,0,0,Medium,3,2,2,3
Suzuki,Hustler,2018,1489994.0,111028,Petrol,Automatic,1000,Sedan,Galle,Used,Individual,White,24,6,Medium Tax Era,Standard,Medium,0,14.214283322211314,Mid (4-7yr),18504.666666666668,High,0,0,Small,2,2,3,2
Hyundai,i10,2014,1058185.0,205410,Electric,Manual,0,Coupe,Kandy,Reconditioned,Individual,Black,7,10,Low Tax Era,Standard,Very High,0,13.872066679351422,Old (8-12yr),20541.0,Very High,0,0,Micro,4,1,4,1
Honda,Civic,2008,500000.0,212152,Petrol,Manual,1500,Sedan,Jaffna,Used,Dealer,White,8,16,Low Tax Era,Standard,Low,0,13.122365377402328,Vintage (13+yr),13259.5,Very High,0,0,Small,1,1,4,2
Honda,Insight,2019,2610624.0,97589,Petrol,Automatic,1800,SUV,Galle,Used,Dealer,Silver,19,5,Medium Tax Era,Standard,Low,0,14.775100214233577,Mid (4-7yr),19517.8,Medium,0,0,Medium,1,2,2,3
Toyota,Camry,2021,3738360.0,31995,Petrol,Manual,1000,Sedan,Matara,Reconditioned,Dealer,Green,24,3,High Tax Era,Standard,Medium,0,15.134157838043446,New (0-3yr),10665.0,Low,0,0,Small,2,3,1,2
Honda,Civic,2015,1455162.0,84112,Petrol,Automatic,1000,Sedan,Kurunegala,Used,Dealer,White,11,9,Low Tax Era,Standard,Medium,0,14.190628479804529,Old (8-12yr),9345.777777777777,Medium,0,0,Small,2,1,2,2
Hyundai,Accent,2010,544026.0,220926,Petrol,Automatic,2000,Sedan,Kalutara,Used,Dealer,Silver,13,14,Low Tax Era,Standard,Low,0,13.206754156959377,Vintage (13+yr),15780.42857142857,Very High,0,0,Medium,1,1,4,3
Toyota,CH-R,2021,4364980.125,50111,Hybrid,Automatic,1000,SUV,Colombo,Used,Dealer,White,15,3,High Tax Era,Standard,High,0,15.28912442307696,New (0-3yr),16703.666666666668,Medium,0,0,Small,3,3,2,2
Honda,Fit,2019,2501268.0,112805,Diesel,Manual,1500,Hatchback,Anuradhapura,Reconditioned,Dealer,White,20,5,Medium Tax Era,Standard,Low,1,14.732308761053128,Mid (4-7yr),22561.0,High,0,1,Small,1,2,3,2
Toyota,Prius,2019,3311546.0,110097,Hybrid,Automatic,1300,Wagon,Matara,Reconditioned,Individual,White,19,5,Medium Tax Era,Standard,High,1,15.012926009770366,Mid (4-7yr),22019.4,High,0,1,Small,3,2,3,2
Suzuki,Alto,2021,2367273.0,15997,Electric,Manual,0,Hatchback,Galle,Used,Individual,White,20,3,High Tax Era,Standard,Very High,1,14.677249640140536,New (0-3yr),5332.333333333333,Low,0,0,Micro,4,3,1,1
Honda,Fit,2012,1117048.0,172693,Electric,Automatic,0,Hatchback,Gampaha,Reconditioned,Individual,White,5,12,Low Tax Era,Standard,Very High,1,13.926200944591425,Old (8-12yr),14391.083333333334,Very High,0,1,Micro,4,1,4,1
Suzuki,Swift,2017,1726745.0,91553,Electric,Automatic,0,Hatchback,Matara,Reconditioned,Individual,White,19,7,Medium Tax Era,Standard,Very High,1,14.36174927045802,Mid (4-7yr),13079.0,Medium,0,1,Micro,4,2,2,1
Honda,Accord,2020,3378304.0,48357,Electric,Automatic,0,Van,Colombo,Used,Individual,White,6,4,High Tax Era,Standard,Very High,0,15.032884662386468,Mid (4-7yr),12089.25,Low,0,0,Micro,4,3,1,1
Suzuki,Celerio,2021,2386399.0,36682,Diesel,Automatic,1800,Van,Negombo,Used,Dealer,Red,23,3,High Tax Era,Standard,Low,0,14.685296512182676,New (0-3yr),12227.333333333334,Low,0,0,Medium,1,3,1,3
Honda,Freed,2020,3844948.0,23983,Hybrid,Automatic,2000,Van,Colombo,Used,Individual,White,14,4,High Tax Era,Standard,High,0,15.16227089685472,Mid (4-7yr),5995.75,Low,0,0,Medium,3,3,1,3
Hyundai,i10,2016,1526380.0,53665,Hybrid,Automatic,1500,Van,Negombo,Used,Individual,Gold,20,8,Medium Tax Era,Standard,High,0,14.238410132009589,Old (8-12yr),6708.125,Medium,0,0,Small,3,2,2,2
Suzuki,Celerio,2009,500000.0,187181,Petrol,Automatic,1000,Hatchback,Anuradhapura,Used,Dealer,White,22,15,Low Tax Era,Standard,Medium,0,13.122365377402328,Vintage (13+yr),12478.733333333334,Very High,0,0,Small,2,1,4,2
Toyota,CH-R,2015,2037310.0,67684,Electric,Automatic,0,SUV,Gampaha,Reconditioned,Dealer,Black,8,9,Low Tax Era,Standard,Very High,0,14.527141359058415,Old (8-12yr),7520.444444444444,Medium,0,0,Micro,4,1,2,1
KIA,Rio,2017,1365636.0,104442,Petrol,Automatic,2000,Wagon,Kurunegala,Reconditioned,Dealer,Brown,12,7,Medium Tax Era,Standard,Low,0,14.12713154441284,Mid (4-7yr),14920.285714285714,High,0,0,Medium,1,2,3,3
Toyota,Corolla,2014,1802605.0,226123,Hybrid,Automatic,1000,Sedan,Batticaloa,Used,Dealer,Brown,23,10,Low Tax Era,Standard,High,0,14.40474395362437,Old (8-12yr),22612.3,Very High,0,0,Small,3,1,4,2
Toyota,Vezel,2016,1847043.0,44176,Petrol,Automatic,1300,SUV,Kandy,Used,Individual,Black,11,8,Medium Tax Era,Standard,Medium,1,14.429097081312355,Old (8-12yr),5522.0,Low,0,0,Small,2,2,1,2
Benz,C200,2016,3256603.0,86902,Diesel,Automatic,2400,Hatchback,Ratnapura,Used,Individual,White,22,8,Medium Tax Era,Luxury,Low,0,14.996195492586391,Old (8-12yr),10862.75,Medium,8,0,Large,1,2,2,4
Honda,Accord,2018,2332107.0,80108,Hybrid,Automatic,2000,Van,Anuradhapura,Used,Dealer,Blue,10,6,Medium Tax Era,Standard,High,0,14.662283137558532,Mid (4-7yr),13351.333333333334,Medium,0,0,Medium,3,2,2,3
Benz,A-Class,2017,3342167.0,87366,Petrol,Manual,2400,Sedan,Negombo,Used,Dealer,Black,10,7,Medium Tax Era,Luxury,Low,0,15.022130256173838,Mid (4-7yr),12480.857142857143,Medium,7,0,Large,1,2,2,4
Suzuki,Swift,2011,551674.0,183719,Petrol,Automatic,1800,Hatchback,Matara,Reconditioned,Individual,Silver,21,13,Low Tax Era,Standard,Low,1,13.22071438375128,Vintage (13+yr),14132.23076923077,Very High,0,1,Medium,1,1,4,3
Toyota,Prius,2022,4364980.125,30457,Hybrid,Automatic,1800,Coupe,Galle,Used,Dealer,Silver,18,2,High Tax Era,Standard,High,1,15.28912442307696,New (0-3yr),15228.5,Low,0,0,Medium,3,3,1,3
Toyota,CH-R,2009,623689.0,163576,Petrol,Automatic,1300,SUV,Anuradhapura,Reconditioned,Dealer,White,6,15,Low Tax Era,Standard,Medium,0,13.343408729036312,Vintage (13+yr),10905.066666666668,Very High,0,0,Small,2,1,4,2
KIA,Picanto,2010,518936.0,166540,Petrol,Manual,1000,Van,Colombo,Used,Individual,Black,13,14,Low Tax Era,Standard,Medium,0,13.159537767496756,Vintage (13+yr),11895.714285714286,Very High,0,0,Small,2,1,4,2
Toyota,Vezel,2018,2941825.0,101086,Hybrid,Automatic,2000,SUV,Kurunegala,Used,Dealer,Red,24,6,Medium Tax Era,Standard,High,1,14.89454103495464,Mid (4-7yr),16847.666666666668,High,0,0,Medium,3,2,3,3
KIA,Cerato,2014,1262637.0,166067,Hybrid,Automatic,1800,Coupe,Anuradhapura,Used,Dealer,Silver,11,10,Low Tax Era,Standard,High,0,14.048713741088777,Old (8-12yr),16606.7,Very High,0,0,Medium,3,1,4,3
Suzuki,Spacia,2021,2974650.0,25110,Hybrid,Automatic,1300,Coupe,Colombo,Used,Individual,Black,19,3,High Tax Era,Standard,High,0,14.905637279156032,New (0-3yr),8370.0,Low,0,0,Small,3,3,1,2
Suzuki,Celerio,2015,1145775.0,50223,Hybrid,Automatic,1800,SUV,Jaffna,Reconditioned,Individual,White,22,9,Low Tax Era,Standard,High,0,13.951592694673357,Old (8-12yr),5580.333333333333,Medium,0,0,Medium,3,1,2,3
Suzuki,Alto,2020,2109306.0,26055,Hybrid,Automatic,660,Hatchback,Colombo,Reconditioned,Individual,Black,7,4,High Tax Era,Standard,High,1,14.56187001548637,Mid (4-7yr),6513.75,Low,0,1,Micro,3,3,1,1
Mazda,CX-3,2021,3999103.0,17631,Hybrid,Automatic,2000,Wagon,Jaffna,Used,Dealer,Grey,17,3,High Tax Era,Standard,High,0,15.201580893992418,New (0-3yr),5877.0,Low,0,0,Medium,3,3,1,3
Nissan,Tiida,2014,1110679.0,123168,Hybrid,Automatic,1300,SUV,Jaffna,Used,Dealer,Silver,6,10,Low Tax Era,Standard,High,0,13.920482998330625,Old (8-12yr),12316.8,High,0,0,Small,3,1,3,2
Mitsubishi,Mirage,2015,1096101.0,115955,Diesel,Automatic,1500,SUV,Kurunegala,Reconditioned,Dealer,White,5,9,Low Tax Era,Standard,Low,0,13.907270807853186,Old (8-12yr),12883.888888888889,High,0,0,Small,1,1,3,2
Suzuki,Alto,2013,725579.0,86955,Diesel,Manual,660,Hatchback,Colombo,Reconditioned,Dealer,Green,6,11,Low Tax Era,Standard,Medium,1,13.494726614007376,Old (8-12yr),7905.0,Medium,0,1,Micro,2,1,2,1
Toyota,Premio,2019,3009600.0,88481,Electric,Automatic,0,Sedan,Galle,Used,Dealer,White,8,5,Medium Tax Era,Standard,Very High,0,14.917318069798917,Mid (4-7yr),17696.2,Medium,0,0,Micro,4,2,2,1
Suzuki,Every,2021,2387112.0,51075,Hybrid,Automatic,1300,Van,Matara,Used,Dealer,Red,9,3,High Tax Era,Standard,High,0,14.685595243957493,New (0-3yr),17025.0,Medium,0,0,Small,3,3,2,2
Toyota,Allion,2009,587472.0,200212,Petrol,Automatic,1300,Sedan,Kandy,Reconditioned,Dealer,Silver,5,15,Low Tax Era,Standard,Medium,0,13.283585566497567,Vintage (13+yr),13347.466666666667,Very High,0,0,Small,2,1,4,2
Suzuki,Celerio,2021,2115596.0,44389,Petrol,Automatic,1500,Wagon,Gampaha,Used,Dealer,Red,21,3,High Tax Era,Standard,Low,0,14.56484760013552,New (0-3yr),14796.333333333334,Low,0,0,Small,1,3,1,2
Toyota,CH-R,2018,2255784.0,81751,Petrol,Automatic,1300,SUV,Negombo,Used,Dealer,White,17,6,Medium Tax Era,Standard,Medium,0,14.629008585640179,Mid (4-7yr),13625.166666666666,Medium,0,0,Small,2,2,2,2
BMW,320i,2021,4364980.125,49351,Petrol,Automatic,2500,Hatchback,Colombo,Used,Dealer,Black,21,3,High Tax Era,Luxury,Low,0,15.28912442307696,New (0-3yr),16450.333333333332,Low,3,0,Large,1,3,1,4
Suzuki,Spacia,2012,503501.0,84454,Petrol,Manual,1000,Van,Negombo,Reconditioned,Dealer,White,6,12,Low Tax Era,Standard,Medium,0,13.129342963327503,Old (8-12yr),7037.833333333333,Medium,0,0,Small,2,1,2,2
Toyota,Corolla,2013,1221575.0,92875,Diesel,Manual,1300,Sedan,Colombo,Used,Dealer,Brown,6,11,Low Tax Era,Standard,Medium,0,14.015652386328146,Old (8-12yr),8443.181818181818,Medium,0,0,Small,2,1,2,2
Toyota,Vezel,2016,2005438.0,114944,Hybrid,Automatic,1000,SUV,Colombo,Used,Dealer,Black,10,8,Medium Tax Era,Standard,High,1,14.511373547374633,Old (8-12yr),14368.0,High,0,0,Small,3,2,3,2
Nissan,X-Trail,2020,2445684.0,43390,Hybrid,Automatic,1300,SUV,Gampaha,Reconditioned,Dealer,Silver,5,4,High Tax Era,Standard,High,0,14.7098358052518,Mid (4-7yr),10847.5,Low,0,0,Small,3,3,1,2
Toyota,Axio,2017,2096379.0,56482,Petrol,Automatic,1300,Sedan,Colombo,Reconditioned,Dealer,Silver,13,7,Medium Tax Era,Standard,Medium,1,14.55572260570055,Mid (4-7yr),8068.857142857143,Medium,0,1,Small,2,2,2,2
Toyota,Premio,2022,4364980.125,46419,Hybrid,Automatic,1000,Sedan,Kandy,Reconditioned,Dealer,Blue,23,2,High Tax Era,Standard,High,0,15.28912442307696,New (0-3yr),23209.5,Low,0,0,Small,3,3,1,2
Honda,Accord,2017,2405823.0,64288,Electric,Automatic,0,SUV,Batticaloa,Used,Individual,White,15,7,Medium Tax Era,Standard,Very High,0,14.693403022383945,Mid (4-7yr),9184.0,Medium,0,0,Micro,4,2,2,1
Toyota,CH-R,2019,2378142.0,95916,Petrol,Automatic,1800,SUV,Negombo,Reconditioned,Individual,Black,10,5,Medium Tax Era,Standard,Low,0,14.681830488991716,Mid (4-7yr),19183.2,Medium,0,0,Medium,1,2,2,3
Suzuki,Hustler,2019,2298357.0,84852,Hybrid,Automatic,1800,SUV,Colombo,Reconditioned,Dealer,White,17,5,Medium Tax Era,Standard,High,0,14.64770551289863,Mid (4-7yr),16970.4,Medium,0,0,Medium,3,2,2,3
Honda,Insight,2020,2374243.0,18447,Petrol,Automatic,1500,Van,Negombo,Used,Dealer,Grey,6,4,High Tax Era,Standard,Low,0,14.680189628988181,Mid (4-7yr),4611.75,Low,0,0,Small,1,3,1,2
Toyota,CH-R,2015,1538771.0,105365,Hybrid,Manual,2000,SUV,Gampaha,Reconditioned,Individual,White,10,9,Low Tax Era,Standard,High,0,14.246495253697848,Old (8-12yr),11707.222222222223,High,0,0,Medium,3,1,3,3
Suzuki,Every,2016,1093939.0,103332,Electric,Manual,0,Van,Gampaha,Used,Individual,Black,11,8,Medium Tax Era,Standard,Very High,0,13.905296415853096,Old (8-12yr),12916.5,High,0,0,Micro,4,2,3,1
Suzuki,Spacia,2020,2635363.0,35151,Hybrid,Automatic,1500,Hatchback,Colombo,Used,Individual,Black,23,4,High Tax Era,Standard,High,0,14.784531870834549,Mid (4-7yr),8787.75,Low,0,0,Small,3,3,1,2
Toyota,CH-R,2013,1482267.0,118493,Hybrid,Automatic,1300,SUV,Galle,Reconditioned,Individual,White,21,11,Low Tax Era,Standard,High,0,14.209083905196335,Old (8-12yr),10772.09090909091,High,0,0,Small,3,1,3,2
Toyota,Camry,2016,1822001.0,75989,Petrol,Automatic,1000,Sedan,Colombo,Used,Individual,White,13,8,Medium Tax Era,Standard,Medium,0,14.41544645449628,Old (8-12yr),9498.625,Medium,0,0,Small,2,2,2,2
Suzuki,Celerio,2017,1332235.0,58615,Petrol,Automatic,1000,Wagon,Kurunegala,Used,Individual,Silver,16,7,Medium Tax Era,Standard,Medium,0,14.102369291565626,Mid (4-7yr),8373.57142857143,Medium,0,0,Small,2,2,2,2
Toyota,Vezel,2017,2594246.0,40026,Hybrid,Automatic,1300,SUV,Kandy,Reconditioned,Dealer,Grey,10,7,Medium Tax Era,Standard,High,1,14.768806859063272,Mid (4-7yr),5718.0,Low,0,1,Small,3,2,1,2
Nissan,Juke,2015,1211661.0,106332,Hybrid,Automatic,1000,Sedan,Galle,Used,Individual,White,15,9,Low Tax Era,Standard,High,0,14.007503528829938,Old (8-12yr),11814.666666666666,High,0,0,Small,3,1,3,2
