model,year,price,mileage,engine_capacity,color,features_count,vehicle_age,tax_era,fuel_efficiency,is_popular_model,log_price,age_group,mileage_per_year,mileage_category,brand_age_interaction,is_premium_combo,engine_category,fuel_efficiency_enc,tax_era_enc,mileage_category_enc,engine_category_enc,brand_Benz,brand_Honda,brand_Hyundai,brand_KIA,brand_Mazda,brand_Mitsubishi,brand_Nissan,brand_Suzuki,brand_Toyota,fuel_type_Electric,fuel_type_Hybrid,fuel_type_Petrol,transmission_Manual,body_type_Hatchback,body_type_SUV,body_type_Sedan,body_type_Van,body_type_Wagon,condition_Used,seller_type_Individual,brand_category_Standard,location_Batticaloa,location_Colombo,location_Galle,location_Gampaha,location_Jaffna,location_Kalutara,location_Kandy,location_Kurunegala,location_Matara,location_Negombo,location_Ratnapura
Vitz,2020,3490251.0,28965,0,White,9,4,High Tax Era,Very High,0,15.065484497875586,Mid (4-7yr),7241.25,Low,0,0,Micro,4,3,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
Insight,2017,1728723.0,46765,1500,Silver,5,7,Medium Tax Era,Low,0,14.362894122079387,Mid (4-7yr),6680.714285714285,Low,0,0,Small,1,2,1,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Swift,2011,506316.0,168281,1300,White,12,13,Low Tax Era,Medium,1,13.134918234324982,Vintage (13+yr),12944.692307692309,Very High,0,0,Small,2,1,4,2,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
CH-R,2020,3310090.0,47596,1500,Silver,20,4,High Tax Era,Low,0,15.012486239422465,Mid (4-7yr),11899.0,Low,0,0,Small,1,3,1,2,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
CX-3,2019,2136090.0,115726,1500,Green,11,5,Medium Tax Era,Low,0,14.574488081150996,Mid (4-7yr),23145.2,High,0,0,Small,1,2,3,2,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Hustler,2020,2330404.0,36996,2000,Black,21,4,High Tax Era,High,0,14.661552630179472,Mid (4-7yr),9249.0,Low,0,0,Medium,3,3,1,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Swift,2018,1251737.0,115675,1000,White,10,6,Medium Tax Era,Medium,1,14.04004354356745,Mid (4-7yr),19279.166666666668,High,0,0,Small,2,2,3,2,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Caravan,2019,1582175.0,92201,2000,Black,9,5,Medium Tax Era,Low,0,14.274311672702016,Mid (4-7yr),18440.2,Medium,0,0,Medium,1,2,2,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Accord,2015,1408765.0,97757,2000,Brown,15,9,Low Tax Era,Low,0,14.158224701858138,Old (8-12yr),10861.888888888889,Medium,0,0,Medium,1,1,2,3,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Aqua,2013,1636684.0,213461,1300,White,16,11,Low Tax Era,High,1,14.308183412669184,Old (8-12yr),19405.545454545456,Very High,0,1,Small,3,1,4,2,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Tiida,2012,678170.0,139768,1500,White,5,12,Low Tax Era,Low,0,13.427154747511715,Old (8-12yr),11647.333333333334,High,0,0,Small,1,1,3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
Insight,2016,1979503.0,72899,1000,Black,9,8,Medium Tax Era,High,0,14.498356866238582,Old (8-12yr),9112.375,Medium,0,0,Small,3,2,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
Rio,2021,3316256.0,57703,1000,White,13,3,High Tax Era,High,0,15.0143472952498,New (0-3yr),19234.333333333332,Medium,0,0,Small,3,3,2,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
Sportage,2008,500000.0,204724,2000,Black,6,16,Low Tax Era,Low,0,13.122365377402328,Vintage (13+yr),12795.25,Very High,0,0,Medium,1,1,4,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False
Ertiga,2016,1108770.0,54901,2000,White,9,8,Medium Tax Era,High,0,13.918762752674589,Old (8-12yr),6862.625,Medium,0,0,Medium,3,2,2,3,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Tucson,2018,2123034.0,117395,1000,Gold,17,6,Medium Tax Era,High,0,14.568357226654069,Mid (4-7yr),19565.833333333332,High,0,0,Small,3,2,3,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Premio,2015,1800488.0,106617,0,Silver,13,9,Low Tax Era,Very High,0,14.403568852638353,Old (8-12yr),11846.333333333334,High,0,0,Micro,4,1,3,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
Vezel,2013,1240580.0,128582,1300,Black,16,11,Low Tax Era,Medium,1,14.031090376233797,Old (8-12yr),11689.272727272728,High,0,0,Small,2,1,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Axio,2014,1326502.0,140481,1800,Blue,12,10,Low Tax Era,Low,1,14.098056714148026,Old (8-12yr),14048.1,High,0,0,Medium,1,1,3,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
Camry,2017,2781060.0,57881,1300,Silver,14,7,Medium Tax Era,High,0,14.838343067531458,Mid (4-7yr),8268.714285714286,Medium,0,0,Small,3,2,2,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
March,2012,670897.0,206525,660,White,8,12,Low Tax Era,Medium,0,13.416372392476331,Old (8-12yr),17210.416666666668,Very High,0,0,Micro,2,1,4,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Montero,2016,1874168.0,78255,1300,White,11,8,Medium Tax Era,High,0,14.4436759191445,Old (8-12yr),9781.875,Medium,0,0,Small,3,2,2,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False
CH-R,2018,3078909.0,84420,1800,White,15,6,Medium Tax Era,High,0,14.940086196209856,Mid (4-7yr),14070.0,Medium,0,0,Medium,3,2,2,3,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
CX-3,2018,2324093.0,90969,2000,Black,7,6,Medium Tax Era,High,0,14.658840843640263,Mid (4-7yr),15161.5,Medium,0,0,Medium,3,2,2,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Wagon R,2009,500000.0,223532,800,White,7,15,Low Tax Era,Medium,1,13.122365377402328,Vintage (13+yr),14902.133333333333,Very High,0,0,Small,2,1,4,2,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False
Accord,2009,625236.0,129431,1300,Blue,11,15,Low Tax Era,Medium,0,13.345886056840389,Vintage (13+yr),8628.733333333334,High,0,0,Small,2,1,3,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Wagon R,2012,713373.0,199277,800,Brown,10,12,Low Tax Era,High,1,13.477761106050748,Old (8-12yr),16606.416666666668,Very High,0,0,Small,3,1,4,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Axio,2009,728560.0,184405,1800,Black,17,15,Low Tax Era,Low,1,13.498826634811309,Vintage (13+yr),12293.666666666666,Very High,0,0,Medium,1,1,4,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
Freed,2015,1536349.0,90551,1500,White,18,9,Low Tax Era,Low,0,14.244920031315896,Old (8-12yr),10061.222222222223,Medium,0,0,Small,1,1,2,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
Grace,2016,1699691.0,88351,1300,White,18,8,Medium Tax Era,Medium,0,14.345957616141417,Old (8-12yr),11043.875,Medium,0,0,Small,2,2,2,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Accord,2016,1867725.0,58226,1000,Black,20,8,Medium Tax Era,High,0,14.44023220607004,Old (8-12yr),7278.25,Medium,0,0,Small,3,2,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
Alto,2016,1068936.0,58413,800,White,23,8,Medium Tax Era,Medium,1,13.882175254687743,Old (8-12yr),7301.625,Medium,0,0,Small,2,2,2,2,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Camry,2018,2405225.0,57156,1800,White,16,6,Medium Tax Era,Low,0,14.693154428000982,Mid (4-7yr),9526.0,Medium,0,0,Medium,1,2,2,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
Mazda 3,2020,3157685.0,41898,2000,White,16,4,High Tax Era,High,0,14.965350038835233,Mid (4-7yr),10474.5,Low,0,0,Medium,3,3,1,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False
Demio,2014,1233465.0,215501,1800,Red,8,10,Low Tax Era,Low,0,14.025338650728935,Old (8-12yr),21550.1,Very High,0,0,Medium,1,1,4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
Aqua,2010,755258.0,147592,1000,White,10,14,Low Tax Era,Medium,1,13.534816015761828,Vintage (13+yr),10542.285714285714,High,0,1,Small,2,1,3,2,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
Vezel,2019,3766671.0,75447,1800,Black,24,5,Medium Tax Era,High,1,15.14170241094266,Mid (4-7yr),15089.4,Medium,0,0,Medium,3,2,2,3,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False
Hustler,2018,1489994.0,111028,1000,White,24,6,Medium Tax Era,Medium,0,14.214283322211314,Mid (4-7yr),18504.666666666668,High,0,0,Small,2,2,3,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False
i10,2014,1058185.0,205410,0,Black,7,10,Low Tax Era,Very High,0,13.872066679351422,Old (8-12yr),20541.0,Very High,0,0,Micro,4,1,4,1,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
Civic,2008,500000.0,212152,1500,White,8,16,Low Tax Era,Low,0,13.122365377402328,Vintage (13+yr),13259.5,Very High,0,0,Small,1,1,4,2,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
Insight,2019,2610624.0,97589,1800,Silver,19,5,Medium Tax Era,Low,0,14.775100214233577,Mid (4-7yr),19517.8,Medium,0,0,Medium,1,2,2,3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Camry,2021,3738360.0,31995,1000,Green,24,3,High Tax Era,Medium,0,15.134157838043446,New (0-3yr),10665.0,Low,0,0,Small,2,3,1,2,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Civic,2015,1455162.0,84112,1000,White,11,9,Low Tax Era,Medium,0,14.190628479804529,Old (8-12yr),9345.777777777777,Medium,0,0,Small,2,1,2,2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
Accent,2010,544026.0,220926,2000,Silver,13,14,Low Tax Era,Low,0,13.206754156959377,Vintage (13+yr),15780.42857142857,Very High,0,0,Medium,1,1,4,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
CH-R,2021,4364980.125,50111,1000,White,15,3,High Tax Era,High,0,15.28912442307696,New (0-3yr),16703.666666666668,Medium,0,0,Small,3,3,2,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Fit,2019,2501268.0,112805,1500,White,20,5,Medium Tax Era,Low,1,14.732308761053128,Mid (4-7yr),22561.0,High,0,1,Small,1,2,3,2,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Prius,2019,3311546.0,110097,1300,White,19,5,Medium Tax Era,High,1,15.012926009770366,Mid (4-7yr),22019.4,High,0,1,Small,3,2,3,2,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False
Alto,2021,2367273.0,15997,0,White,20,3,High Tax Era,Very High,1,14.677249640140536,New (0-3yr),5332.333333333333,Low,0,0,Micro,4,3,1,1,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False
